model,label,mass_bin,mass_bin_left_msun,mass_bin_right_msun,M0_mean_msun,M0_geomean_msun,snapshot,redshift,scale_factor,n_halos,M_over_M0_median,M_over_M0_q16,M_over_M0_q84,M_over_M0_mean,particle_mass_code,particle_mass_msun
PL,PL,8,2511886431.5095806,3981071705.534973,3143646606.036395,3116240721.5920897,45,1.7575616207456761,0.36263922172284535,6751,0.5350479196025293,0.3410796315668152,0.7145676714695269,0.5671285749003636,0.00018904375610873103,1890437.5610873103
PL,PL,9,3981071705.534973,6309573444.801932,4967082207.369796,4924029219.927035,45,1.7575616207456761,0.36263922172284535,4452,0.5252361904639407,0.33008038313013705,0.6948183533503575,0.549336816185866,0.00018904375610873103,1890437.5610873103
PL,PL,10,6309573444.801932,10000000000.0,7880806232.679756,7812456831.153759,45,1.7575616207456761,0.36263922172284535,2966,0.5027481237913161,0.30889779681887974,0.6729038524427573,0.5227202435675001,0.00018904375610873103,1890437.5610873103
PL,PL,11,10000000000.0,15848931924.611141,12515975577.293928,12406403710.076414,45,1.7575616207456761,0.36263922172284535,1914,0.491461369186166,0.2992187716685589,0.6500993104423074,0.5074279316599445,0.00018904375610873103,1890437.5610873103
PL,PL,12,15848931924.611141,25118864315.095818,19834394172.93971,19659875351.488525,45,1.7575616207456761,0.36263922172284535,1308,0.4898419378636168,0.2994350281392928,0.6457455247133944,0.5001305638347324,0.00018904375610873103,1890437.5610873103
PL,PL,13,25118864315.095818,39810717055.34974,31508508626.158054,31227325596.64525,45,1.7575616207456761,0.36263922172284535,840,0.46853127076057877,0.28925169468824946,0.6215546712362212,0.47616843077559795,0.00018904375610873103,1890437.5610873103
PL,PL,14,39810717055.34974,63095734448.01936,49630595834.09246,49201480285.323814,45,1.7575616207456761,0.36263922172284535,595,0.4458616176794347,0.2757610871406662,0.6069950487091724,0.4544651946318825,0.00018904375610873103,1890437.5610873103
PL,PL,15,63095734448.01936,100000000000.0,78380078123.67046,77712158336.85664,45,1.7575616207456761,0.36263922172284535,358,0.4242948713698933,0.26384177803381365,0.6031508702016014,0.4574308546514165,0.00018904375610873103,1890437.5610873103
PL,PL,16,100000000000.0,158489319246.11142,125236336068.93257,124179066351.98135,45,1.7575616207456761,0.36263922172284535,270,0.42719982637666704,0.25182367516868237,0.5581015274909357,0.4168299000213405,0.00018904375610873103,1890437.5610873103
PL,PL,17,158489319246.11142,251188643150.9582,194939165673.81696,193421018747.4252,45,1.7575616207456761,0.36263922172284535,153,0.39893880479238986,0.23763650920021223,0.5794200714877658,0.41208383959757733,0.00018904375610873103,1890437.5610873103
PL,PL,18,251188643150.9582,398107170553.4973,310808314659.4062,308237736817.62634,45,1.7575616207456761,0.36263922172284535,104,0.4053561831968387,0.23811132428509726,0.5334476763388651,0.3907630412633166,0.00018904375610873103,1890437.5610873103
PL,PL,19,398107170553.4973,630957344480.1936,503061114384.0762,499063548614.71545,45,1.7575616207456761,0.36263922172284535,79,0.3703452354354285,0.22930654612301718,0.5161941720289945,0.37687000024041134,0.00018904375610873103,1890437.5610873103
PL,PL,20,630957344480.1936,1000000000000.0,820468010472.9419,814647948658.2981,45,1.7575616207456761,0.36263922172284535,52,0.35438164465710076,0.23127675143459595,0.4613118091461314,0.3573672100721952,0.00018904375610873103,1890437.5610873103
PL,PL,1,100000000.0,158489319.24611133,124805648.67510219,123700945.60632426,46,1.506874200677888,0.3989031438951298,101725,0.6694919357256983,0.44920430752056895,0.9308266783685817,0.7435191574409982,0.00018904375610873103,1890437.5610873103
PL,PL,2,158489319.24611133,251188643.15095794,198359738.04064658,196568757.99439135,46,1.506874200677888,0.3989031438951298,74365,0.6506250989266879,0.4225241388970046,0.893872520403242,0.711747869040417,0.00018904375610873103,1890437.5610873103
PL,PL,3,251188643.15095794,398107170.5534973,315251535.0256492,312510828.9330074,46,1.506874200677888,0.3989031438951298,50322,0.638712338161959,0.4149055392741669,0.8640621447696588,0.6888826460982093,0.00018904375610873103,1890437.5610873103
PL,PL,4,398107170.5534973,630957344.4801933,499084747.2947656,494635576.0095562,46,1.506874200677888,0.3989031438951298,34231,0.6297833006956212,0.4125374493419638,0.8389979604292681,0.6762746733375926,0.00018904375610873103,1890437.5610873103
PL,PL,5,630957344.4801933,999999999.9999999,790536329.0866497,783577852.5025921,46,1.506874200677888,0.3989031438951298,22740,0.6222047938070754,0.41172255025538784,0.8224095672843896,0.6656314743564136,0.00018904375610873103,1890437.5610873103
PL,PL,6,999999999.9999999,1584893192.461114,1251700086.4928322,1240740903.9563897,46,1.506874200677888,0.3989031438951298,15372,0.6124013797640926,0.3988333675740062,0.7938215438631864,0.6457913885102572,0.00018904375610873103,1890437.5610873103
PL,PL,7,1584893192.461114,2511886431.5095806,1980583670.8079267,1963541989.3967707,46,1.506874200677888,0.3989031438951298,9766,0.5997491255212581,0.3957027317650281,0.7776783550836948,0.6312524488965288,0.00018904375610873103,1890437.5610873103
PL,PL,8,2511886431.5095806,3981071705.534973,3144007740.3427963,3116588441.1543903,46,1.506874200677888,0.3989031438951298,6733,0.5900066181233642,0.3876375620876273,0.7616924201726648,0.6196304727125583,0.00018904375610873103,1890437.5610873103
PL,PL,9,3981071705.534973,6309573444.801932,4966242919.817726,4923319069.646458,46,1.506874200677888,0.3989031438951298,4439,0.5826710249364392,0.3791018908127724,0.7434650103958454,0.6067776174860987,0.00018904375610873103,1890437.5610873103
PL,PL,10,6309573444.801932,10000000000.0,7881987500.087222,7813618228.601972,46,1.506874200677888,0.3989031438951298,2959,0.5617113542955929,0.3604903928480465,0.7297488640735088,0.5785130838645427,0.00018904375610873103,1890437.5610873103
PL,PL,11,10000000000.0,15848931924.611141,12522140701.700352,12413099965.64107,46,1.506874200677888,0.3989031438951298,1912,0.5504401343880359,0.3500307402205398,0.6975977307414236,0.5598940244012521,0.00018904375610873103,1890437.5610873103
PL,PL,12,15848931924.611141,25118864315.095818,19832722777.26812,19658259289.38158,46,1.506874200677888,0.3989031438951298,1302,0.5395146141670053,0.35355717167224543,0.6955973868688655,0.556050644001638,0.00018904375610873103,1890437.5610873103
PL,PL,13,25118864315.095818,39810717055.34974,31510935946.29623,31228809706.163593,46,1.506874200677888,0.3989031438951298,836,0.5247934869782946,0.3317301468763966,0.6743868306340244,0.5311235080062057,0.00018904375610873103,1890437.5610873103
PL,PL,14,39810717055.34974,63095734448.01936,49652318213.215706,49222829980.47558,46,1.506874200677888,0.3989031438951298,597,0.5044279641975091,0.3284496360694438,0.6599389835043896,0.5131189050311592,0.00018904375610873103,1890437.5610873103
PL,PL,15,63095734448.01936,100000000000.0,78424568598.5091,77754169414.1475,46,1.506874200677888,0.3989031438951298,359,0.4942204683568023,0.30328904793845,0.6599775009791466,0.5157298007011842,0.00018904375610873103,1890437.5610873103
PL,PL,16,100000000000.0,158489319246.11142,125260975159.1522,124206756339.73474,46,1.506874200677888,0.3989031438951298,271,0.4903174821257326,0.3141385692815891,0.6170621584594672,0.48059153479856964,0.00018904375610873103,1890437.5610873103
PL,PL,17,158489319246.11142,251188643150.9582,195280370547.1774,193747582187.92285,46,1.506874200677888,0.3989031438951298,150,0.4719840499962439,0.2826398392967414,0.6478076988925593,0.4795138815836927,0.00018904375610873103,1890437.5610873103
PL,PL,18,251188643150.9582,398107170553.4973,311308590158.046,308756896626.35986,46,1.506874200677888,0.3989031438951298,106,0.47016449814100575,0.27993141914498837,0.5954740530413246,0.44763626670512807,0.00018904375610873103,1890437.5610873103
PL,PL,19,398107170553.4973,630957344480.1936,503061114384.0762,499063548614.71545,46,1.506874200677888,0.3989031438951298,79,0.41964947135979236,0.2562290123641584,0.5769747450178371,0.42604225012554114,0.00018904375610873103,1890437.5610873103
PL,PL,20,630957344480.1936,1000000000000.0,819532419860.5974,813799602531.173,46,1.506874200677888,0.3989031438951298,53,0.41000872033768865,0.2802209306099481,0.5400387183377343,0.40875132870910647,0.00018904375610873103,1890437.5610873103
PL,PL,1,100000000.0,158489319.24611133,124689991.86120015,123585079.54243842,47,1.2789765460708074,0.4387934582846427,103428,0.7130045562031938,0.48662967362864123,0.9622211728805661,0.7761326492669423,0.00018904375610873103,1890437.5610873103
PL,PL,2,158489319.24611133,251188643.15095794,198291293.27776083,196501697.26390964,47,1.2789765460708074,0.4387934582846427,74299,0.6978113496410694,0.4705098359543561,0.9264597560514883,0.751520953929169,0.00018904375610873103,1890437.5610873103
PL,PL,3,251188643.15095794,398107170.5534973,315230154.7093527,312490724.38286555,47,1.2789765460708074,0.4387934582846427,50174,0.6887081804221785,0.4669348632478016,0.9047066962342392,0.734897927803327,0.00018904375610873103,1890437.5610873103
PL,PL,4,398107170.5534973,630957344.4801933,499097942.9521517,494649412.92451715,47,1.2789765460708074,0.4387934582846427,34099,0.6791260973468372,0.4643608508063508,0.877843993129658,0.7201460006943777,0.00018904375610873103,1890437.5610873103
PL,PL,5,630957344.4801933,999999999.9999999,790500501.7227777,783541213.8361818,47,1.2789765460708074,0.4387934582846427,22636,0.6726767678757914,0.46563542001489616,0.8663200930948787,0.7106094850533751,0.00018904375610873103,1890437.5610873103
PL,PL,6,999999999.9999999,1584893192.461114,1251770579.8346455,1240832783.5729165,47,1.2789765460708074,0.4387934582846427,15318,0.6633883291232661,0.4521834974014546,0.833198445693039,0.6940032196796445,0.00018904375610873103,1890437.5610873103
